nSeq,A1,Activity
8,483.0,elevacion_sin_musica
9,499.0,elevacion_sin_musica
10,472.0,elevacion_sin_musica
11,478.0,elevacion_sin_musica
12,507.0,elevacion_sin_musica
13,519.0,elevacion_sin_musica
14,521.0,elevacion_sin_musica
15,572.0,elevacion_sin_musica
0,543.0,elevacion_sin_musica
1,506.0,elevacion_sin_musica
2,503.0,elevacion_sin_musica
3,516.0,elevacion_sin_musica
4,559.0,elevacion_sin_musica
5,577.0,elevacion_sin_musica
6,539.0,elevacion_sin_musica
7,493.0,elevacion_sin_musica
8,437.0,elevacion_sin_musica
9,426.0,elevacion_sin_musica
10,461.0,elevacion_sin_musica
11,497.0,elevacion_sin_musica
12,511.0,elevacion_sin_musica
13,536.0,elevacion_sin_musica
14,564.0,elevacion_sin_musica
15,568.0,elevacion_sin_musica
0,556.0,elevacion_sin_musica
1,535.0,elevacion_sin_musica
2,466.0,elevacion_sin_musica
3,464.0,elevacion_sin_musica
4,485.0,elevacion_sin_musica
5,522.0,elevacion_sin_musica
6,513.0,elevacion_sin_musica
7,486.0,elevacion_sin_musica
8,490.0,elevacion_sin_musica
9,531.0,elevacion_sin_musica
10,552.0,elevacion_sin_musica
11,568.0,elevacion_sin_musica
12,556.0,elevacion_sin_musica
13,541.0,elevacion_sin_musica
14,522.0,elevacion_sin_musica
15,503.0,elevacion_sin_musica
0,481.0,elevacion_sin_musica
1,480.0,elevacion_sin_musica
2,472.0,elevacion_sin_musica
3,490.0,elevacion_sin_musica
4,508.0,elevacion_sin_musica
5,523.0,elevacion_sin_musica
6,537.0,elevacion_sin_musica
7,551.0,elevacion_sin_musica
8,532.0,elevacion_sin_musica
9,550.0,elevacion_sin_musica
10,535.0,elevacion_sin_musica
11,510.0,elevacion_sin_musica
12,514.0,elevacion_sin_musica
13,528.0,elevacion_sin_musica
14,508.0,elevacion_sin_musica
15,513.0,elevacion_sin_musica
0,512.0,elevacion_sin_musica
1,511.0,elevacion_sin_musica
2,500.0,elevacion_sin_musica
3,495.0,elevacion_sin_musica
4,487.0,elevacion_sin_musica
5,523.0,elevacion_sin_musica
6,588.0,elevacion_sin_musica
7,575.0,elevacion_sin_musica
8,507.0,elevacion_sin_musica
9,488.0,elevacion_sin_musica
10,483.0,elevacion_sin_musica
11,477.0,elevacion_sin_musica
12,473.0,elevacion_sin_musica
13,477.0,elevacion_sin_musica
14,508.0,elevacion_sin_musica
15,531.0,elevacion_sin_musica
0,533.0,elevacion_sin_musica
1,515.0,elevacion_sin_musica
2,507.0,elevacion_sin_musica
3,515.0,elevacion_sin_musica
4,515.0,elevacion_sin_musica
5,505.0,elevacion_sin_musica
6,493.0,elevacion_sin_musica
7,503.0,elevacion_sin_musica
8,529.0,elevacion_sin_musica
9,550.0,elevacion_sin_musica
10,542.0,elevacion_sin_musica
11,532.0,elevacion_sin_musica
12,539.0,elevacion_sin_musica
13,542.0,elevacion_sin_musica
14,525.0,elevacion_sin_musica
15,511.0,elevacion_sin_musica
0,508.0,elevacion_sin_musica
1,528.0,elevacion_sin_musica
2,541.0,elevacion_sin_musica
3,513.0,elevacion_sin_musica
4,458.0,elevacion_sin_musica
5,423.0,elevacion_sin_musica
6,470.0,elevacion_sin_musica
7,519.0,elevacion_sin_musica
8,535.0,elevacion_sin_musica
9,535.0,elevacion_sin_musica
10,542.0,elevacion_sin_musica
11,545.0,elevacion_sin_musica
12,542.0,elevacion_sin_musica
13,526.0,elevacion_sin_musica
14,456.0,elevacion_sin_musica
15,404.0,elevacion_sin_musica
0,453.0,elevacion_sin_musica
1,493.0,elevacion_sin_musica
2,494.0,elevacion_sin_musica
3,512.0,elevacion_sin_musica
4,541.0,elevacion_sin_musica
5,544.0,elevacion_sin_musica
6,548.0,elevacion_sin_musica
7,524.0,elevacion_sin_musica
8,463.0,elevacion_sin_musica
9,490.0,elevacion_sin_musica
10,526.0,elevacion_sin_musica
11,526.0,elevacion_sin_musica
12,524.0,elevacion_sin_musica
13,546.0,elevacion_sin_musica
14,557.0,elevacion_sin_musica
15,550.0,elevacion_sin_musica
0,505.0,elevacion_sin_musica
1,505.0,elevacion_sin_musica
2,486.0,elevacion_sin_musica
3,453.0,elevacion_sin_musica
4,463.0,elevacion_sin_musica
5,523.0,elevacion_sin_musica
6,547.0,elevacion_sin_musica
7,532.0,elevacion_sin_musica
8,519.0,elevacion_sin_musica
9,515.0,elevacion_sin_musica
10,522.0,elevacion_sin_musica
11,505.0,elevacion_sin_musica
12,506.0,elevacion_sin_musica
13,522.0,elevacion_sin_musica
14,532.0,elevacion_sin_musica
15,522.0,elevacion_sin_musica
0,519.0,elevacion_sin_musica
1,523.0,elevacion_sin_musica
2,524.0,elevacion_sin_musica
3,526.0,elevacion_sin_musica
4,523.0,elevacion_sin_musica
5,527.0,elevacion_sin_musica
6,523.0,elevacion_sin_musica
7,516.0,elevacion_sin_musica
8,507.0,elevacion_sin_musica
9,501.0,elevacion_sin_musica
10,504.0,elevacion_sin_musica
11,486.0,elevacion_sin_musica
12,503.0,elevacion_sin_musica
13,561.0,elevacion_sin_musica
14,564.0,elevacion_sin_musica
15,524.0,elevacion_sin_musica
0,490.0,elevacion_sin_musica
1,449.0,elevacion_sin_musica
2,467.0,elevacion_sin_musica
3,507.0,elevacion_sin_musica
4,505.0,elevacion_sin_musica
5,508.0,elevacion_sin_musica
6,486.0,elevacion_sin_musica
7,460.0,elevacion_sin_musica
8,465.0,elevacion_sin_musica
9,507.0,elevacion_sin_musica
10,554.0,elevacion_sin_musica
11,589.0,elevacion_sin_musica
12,597.0,elevacion_sin_musica
13,576.0,elevacion_sin_musica
14,535.0,elevacion_sin_musica
15,496.0,elevacion_sin_musica
0,458.0,elevacion_sin_musica
1,482.0,elevacion_sin_musica
2,499.0,elevacion_sin_musica
3,518.0,elevacion_sin_musica
4,502.0,elevacion_sin_musica
5,497.0,elevacion_sin_musica
6,499.0,elevacion_sin_musica
7,447.0,elevacion_sin_musica
8,449.0,elevacion_sin_musica
9,534.0,elevacion_sin_musica
10,617.0,elevacion_sin_musica
11,638.0,elevacion_sin_musica
12,600.0,elevacion_sin_musica
13,539.0,elevacion_sin_musica
14,468.0,elevacion_sin_musica
15,443.0,elevacion_sin_musica
0,461.0,elevacion_sin_musica
1,506.0,elevacion_sin_musica
2,535.0,elevacion_sin_musica
3,520.0,elevacion_sin_musica
4,505.0,elevacion_sin_musica
5,492.0,elevacion_sin_musica
6,492.0,elevacion_sin_musica
7,491.0,elevacion_sin_musica
8,500.0,elevacion_sin_musica
9,542.0,elevacion_sin_musica
10,558.0,elevacion_sin_musica
11,500.0,elevacion_sin_musica
12,469.0,elevacion_sin_musica
13,504.0,elevacion_sin_musica
14,537.0,elevacion_sin_musica
15,503.0,elevacion_sin_musica
0,495.0,elevacion_sin_musica
1,496.0,elevacion_sin_musica
2,527.0,elevacion_sin_musica
3,532.0,elevacion_sin_musica
4,569.0,elevacion_sin_musica
5,528.0,elevacion_sin_musica
6,504.0,elevacion_sin_musica
7,526.0,elevacion_sin_musica
8,527.0,elevacion_sin_musica
9,490.0,elevacion_sin_musica
10,482.0,elevacion_sin_musica
11,505.0,elevacion_sin_musica
12,544.0,elevacion_sin_musica
13,561.0,elevacion_sin_musica
14,552.0,elevacion_sin_musica
15,530.0,elevacion_sin_musica
0,524.0,elevacion_sin_musica
1,528.0,elevacion_sin_musica
2,511.0,elevacion_sin_musica
3,465.0,elevacion_sin_musica
4,480.0,elevacion_sin_musica
5,521.0,elevacion_sin_musica
6,536.0,elevacion_sin_musica
7,539.0,elevacion_sin_musica
8,537.0,elevacion_sin_musica
9,527.0,elevacion_sin_musica
10,524.0,elevacion_sin_musica
11,528.0,elevacion_sin_musica
12,516.0,elevacion_sin_musica
13,507.0,elevacion_sin_musica
14,503.0,elevacion_sin_musica
15,513.0,elevacion_sin_musica
0,510.0,elevacion_sin_musica
1,496.0,elevacion_sin_musica
2,480.0,elevacion_sin_musica
3,435.0,elevacion_sin_musica
4,456.0,elevacion_sin_musica
5,513.0,elevacion_sin_musica
6,537.0,elevacion_sin_musica
7,530.0,elevacion_sin_musica
8,502.0,elevacion_sin_musica
9,510.0,elevacion_sin_musica
10,516.0,elevacion_sin_musica
11,519.0,elevacion_sin_musica
12,535.0,elevacion_sin_musica
13,528.0,elevacion_sin_musica
14,512.0,elevacion_sin_musica
15,494.0,elevacion_sin_musica
0,456.0,elevacion_sin_musica
1,438.0,elevacion_sin_musica
2,442.0,elevacion_sin_musica
3,461.0,elevacion_sin_musica
4,480.0,elevacion_sin_musica
5,528.0,elevacion_sin_musica
6,593.0,elevacion_sin_musica
7,596.0,elevacion_sin_musica
8,565.0,elevacion_sin_musica
9,556.0,elevacion_sin_musica
10,540.0,elevacion_sin_musica
11,553.0,elevacion_sin_musica
12,544.0,elevacion_sin_musica
13,499.0,elevacion_sin_musica
14,486.0,elevacion_sin_musica
15,490.0,elevacion_sin_musica
0,478.0,elevacion_sin_musica
1,490.0,elevacion_sin_musica
2,511.0,elevacion_sin_musica
3,521.0,elevacion_sin_musica
4,497.0,elevacion_sin_musica
5,466.0,elevacion_sin_musica
6,515.0,elevacion_sin_musica
7,590.0,elevacion_sin_musica
8,622.0,elevacion_sin_musica
9,576.0,elevacion_sin_musica
10,529.0,elevacion_sin_musica
11,507.0,elevacion_sin_musica
12,486.0,elevacion_sin_musica
13,490.0,elevacion_sin_musica
14,487.0,elevacion_sin_musica
15,520.0,elevacion_sin_musica
0,525.0,elevacion_sin_musica
1,475.0,elevacion_sin_musica
2,477.0,elevacion_sin_musica
3,481.0,elevacion_sin_musica
4,490.0,elevacion_sin_musica
5,498.0,elevacion_sin_musica
6,521.0,elevacion_sin_musica
7,528.0,elevacion_sin_musica
8,524.0,elevacion_sin_musica
9,529.0,elevacion_sin_musica
10,530.0,elevacion_sin_musica
11,509.0,elevacion_sin_musica
12,485.0,elevacion_sin_musica
13,496.0,elevacion_sin_musica
14,493.0,elevacion_sin_musica
15,487.0,elevacion_sin_musica
0,499.0,elevacion_sin_musica
1,511.0,elevacion_sin_musica
2,502.0,elevacion_sin_musica
3,512.0,elevacion_sin_musica
4,504.0,elevacion_sin_musica
5,506.0,elevacion_sin_musica
6,552.0,elevacion_sin_musica
7,580.0,elevacion_sin_musica
8,569.0,elevacion_sin_musica
9,551.0,elevacion_sin_musica
10,559.0,elevacion_sin_musica
11,529.0,elevacion_sin_musica
12,513.0,elevacion_sin_musica
13,528.0,elevacion_sin_musica
14,523.0,elevacion_sin_musica
15,517.0,elevacion_sin_musica
0,507.0,elevacion_sin_musica
1,497.0,elevacion_sin_musica
2,484.0,elevacion_sin_musica
3,517.0,elevacion_sin_musica
4,515.0,elevacion_sin_musica
5,513.0,elevacion_sin_musica
6,515.0,elevacion_sin_musica
7,522.0,elevacion_sin_musica
8,501.0,elevacion_sin_musica
9,524.0,elevacion_sin_musica
10,543.0,elevacion_sin_musica
11,511.0,elevacion_sin_musica
12,484.0,elevacion_sin_musica
13,464.0,elevacion_sin_musica
14,436.0,elevacion_sin_musica
15,463.0,elevacion_sin_musica
0,500.0,elevacion_sin_musica
1,532.0,elevacion_sin_musica
2,550.0,elevacion_sin_musica
3,563.0,elevacion_sin_musica
4,552.0,elevacion_sin_musica
5,537.0,elevacion_sin_musica
6,523.0,elevacion_sin_musica
7,490.0,elevacion_sin_musica
8,477.0,elevacion_sin_musica
9,491.0,elevacion_sin_musica
10,488.0,elevacion_sin_musica
11,468.0,elevacion_sin_musica
12,463.0,elevacion_sin_musica
13,455.0,elevacion_sin_musica
14,472.0,elevacion_sin_musica
15,500.0,elevacion_sin_musica
0,529.0,elevacion_sin_musica
1,543.0,elevacion_sin_musica
2,532.0,elevacion_sin_musica
3,529.0,elevacion_sin_musica
4,545.0,elevacion_sin_musica
5,546.0,elevacion_sin_musica
6,527.0,elevacion_sin_musica
7,534.0,elevacion_sin_musica
8,535.0,elevacion_sin_musica
9,536.0,elevacion_sin_musica
10,529.0,elevacion_sin_musica
11,507.0,elevacion_sin_musica
12,498.0,elevacion_sin_musica
13,499.0,elevacion_sin_musica
14,540.0,elevacion_sin_musica
15,548.0,elevacion_sin_musica
0,556.0,elevacion_sin_musica
1,486.0,elevacion_sin_musica
2,480.0,elevacion_sin_musica
3,496.0,elevacion_sin_musica
4,494.0,elevacion_sin_musica
5,502.0,elevacion_sin_musica
6,502.0,elevacion_sin_musica
7,526.0,elevacion_sin_musica
8,515.0,elevacion_sin_musica
9,503.0,elevacion_sin_musica
10,515.0,elevacion_sin_musica
11,525.0,elevacion_sin_musica
12,542.0,elevacion_sin_musica
13,532.0,elevacion_sin_musica
14,503.0,elevacion_sin_musica
15,473.0,elevacion_sin_musica
0,484.0,elevacion_sin_musica
1,496.0,elevacion_sin_musica
2,533.0,elevacion_sin_musica
3,547.0,elevacion_sin_musica
4,571.0,elevacion_sin_musica
5,500.0,elevacion_sin_musica
6,470.0,elevacion_sin_musica
7,452.0,elevacion_sin_musica
8,465.0,elevacion_sin_musica
9,567.0,elevacion_sin_musica
10,603.0,elevacion_sin_musica
11,604.0,elevacion_sin_musica
12,572.0,elevacion_sin_musica
13,550.0,elevacion_sin_musica
14,507.0,elevacion_sin_musica
15,481.0,elevacion_sin_musica
0,455.0,elevacion_sin_musica
1,476.0,elevacion_sin_musica
2,493.0,elevacion_sin_musica
3,505.0,elevacion_sin_musica
4,519.0,elevacion_sin_musica
5,528.0,elevacion_sin_musica
6,526.0,elevacion_sin_musica
7,524.0,elevacion_sin_musica
8,514.0,elevacion_sin_musica
9,501.0,elevacion_sin_musica
10,480.0,elevacion_sin_musica
11,501.0,elevacion_sin_musica
12,535.0,elevacion_sin_musica
13,536.0,elevacion_sin_musica
14,515.0,elevacion_sin_musica
15,485.0,elevacion_sin_musica
0,471.0,elevacion_sin_musica
1,483.0,elevacion_sin_musica
2,502.0,elevacion_sin_musica
3,507.0,elevacion_sin_musica
4,531.0,elevacion_sin_musica
5,565.0,elevacion_sin_musica
6,559.0,elevacion_sin_musica
7,514.0,elevacion_sin_musica
8,514.0,elevacion_sin_musica
9,523.0,elevacion_sin_musica
10,512.0,elevacion_sin_musica
11,508.0,elevacion_sin_musica
12,508.0,elevacion_sin_musica
13,502.0,elevacion_sin_musica
14,481.0,elevacion_sin_musica
15,451.0,elevacion_sin_musica
0,435.0,elevacion_sin_musica
1,471.0,elevacion_sin_musica
2,521.0,elevacion_sin_musica
3,532.0,elevacion_sin_musica
4,546.0,elevacion_sin_musica
5,561.0,elevacion_sin_musica
6,563.0,elevacion_sin_musica
7,559.0,elevacion_sin_musica
8,538.0,elevacion_sin_musica
9,512.0,elevacion_sin_musica
10,491.0,elevacion_sin_musica
11,484.0,elevacion_sin_musica
12,505.0,elevacion_sin_musica
13,553.0,elevacion_sin_musica
14,551.0,elevacion_sin_musica
15,531.0,elevacion_sin_musica
0,535.0,elevacion_sin_musica
1,519.0,elevacion_sin_musica
2,493.0,elevacion_sin_musica
3,478.0,elevacion_sin_musica
4,510.0,elevacion_sin_musica
5,530.0,elevacion_sin_musica
6,516.0,elevacion_sin_musica
7,503.0,elevacion_sin_musica
8,501.0,elevacion_sin_musica
9,505.0,elevacion_sin_musica
10,504.0,elevacion_sin_musica
11,486.0,elevacion_sin_musica
12,487.0,elevacion_sin_musica
13,510.0,elevacion_sin_musica
14,523.0,elevacion_sin_musica
15,532.0,elevacion_sin_musica
0,540.0,elevacion_sin_musica
1,565.0,elevacion_sin_musica
2,589.0,elevacion_sin_musica
3,552.0,elevacion_sin_musica
4,525.0,elevacion_sin_musica
5,488.0,elevacion_sin_musica
6,441.0,elevacion_sin_musica
7,473.0,elevacion_sin_musica
8,496.0,elevacion_sin_musica
9,504.0,elevacion_sin_musica
10,525.0,elevacion_sin_musica
11,546.0,elevacion_sin_musica
12,556.0,elevacion_sin_musica
13,566.0,elevacion_sin_musica
14,527.0,elevacion_sin_musica
15,499.0,elevacion_sin_musica
0,449.0,elevacion_sin_musica
1,456.0,elevacion_sin_musica
2,481.0,elevacion_sin_musica
3,463.0,elevacion_sin_musica
4,427.0,elevacion_sin_musica
5,449.0,elevacion_sin_musica
6,506.0,elevacion_sin_musica
7,519.0,elevacion_sin_musica
8,525.0,elevacion_sin_musica
9,529.0,elevacion_sin_musica
10,558.0,elevacion_sin_musica
11,572.0,elevacion_sin_musica
12,548.0,elevacion_sin_musica
13,540.0,elevacion_sin_musica
14,557.0,elevacion_sin_musica
15,521.0,elevacion_sin_musica
0,499.0,elevacion_sin_musica
1,514.0,elevacion_sin_musica
2,519.0,elevacion_sin_musica
3,550.0,elevacion_sin_musica
4,547.0,elevacion_sin_musica
5,519.0,elevacion_sin_musica
6,518.0,elevacion_sin_musica
7,502.0,elevacion_sin_musica
8,488.0,elevacion_sin_musica
9,488.0,elevacion_sin_musica
10,487.0,elevacion_sin_musica
11,490.0,elevacion_sin_musica
12,484.0,elevacion_sin_musica
13,488.0,elevacion_sin_musica
14,519.0,elevacion_sin_musica
15,531.0,elevacion_sin_musica
0,535.0,elevacion_sin_musica
1,532.0,elevacion_sin_musica
2,529.0,elevacion_sin_musica
3,493.0,elevacion_sin_musica
4,499.0,elevacion_sin_musica
5,513.0,elevacion_sin_musica
6,520.0,elevacion_sin_musica
7,528.0,elevacion_sin_musica
8,529.0,elevacion_sin_musica
9,526.0,elevacion_sin_musica
10,549.0,elevacion_sin_musica
11,533.0,elevacion_sin_musica
12,515.0,elevacion_sin_musica
13,512.0,elevacion_sin_musica
14,484.0,elevacion_sin_musica
15,479.0,elevacion_sin_musica
0,485.0,elevacion_sin_musica
1,475.0,elevacion_sin_musica
2,481.0,elevacion_sin_musica
3,483.0,elevacion_sin_musica
4,506.0,elevacion_sin_musica
5,517.0,elevacion_sin_musica
6,502.0,elevacion_sin_musica
7,519.0,elevacion_sin_musica
8,562.0,elevacion_sin_musica
9,561.0,elevacion_sin_musica
10,552.0,elevacion_sin_musica
11,562.0,elevacion_sin_musica
12,540.0,elevacion_sin_musica
13,531.0,elevacion_sin_musica
14,519.0,elevacion_sin_musica
15,512.0,elevacion_sin_musica
0,511.0,elevacion_sin_musica
1,514.0,elevacion_sin_musica
2,499.0,elevacion_sin_musica
3,508.0,elevacion_sin_musica
4,520.0,elevacion_sin_musica
5,495.0,elevacion_sin_musica
6,463.0,elevacion_sin_musica
7,447.0,elevacion_sin_musica
8,463.0,elevacion_sin_musica
9,486.0,elevacion_sin_musica
10,500.0,elevacion_sin_musica
11,499.0,elevacion_sin_musica
12,510.0,elevacion_sin_musica
13,522.0,elevacion_sin_musica
14,555.0,elevacion_sin_musica
15,560.0,elevacion_sin_musica
0,557.0,elevacion_sin_musica
1,555.0,elevacion_sin_musica
2,565.0,elevacion_sin_musica
3,539.0,elevacion_sin_musica
4,526.0,elevacion_sin_musica
5,518.0,elevacion_sin_musica
6,548.0,elevacion_sin_musica
7,542.0,elevacion_sin_musica
8,500.0,elevacion_sin_musica
9,472.0,elevacion_sin_musica
10,508.0,elevacion_sin_musica
11,520.0,elevacion_sin_musica
12,555.0,elevacion_sin_musica
13,540.0,elevacion_sin_musica
14,500.0,elevacion_sin_musica
15,460.0,elevacion_sin_musica
0,498.0,elevacion_sin_musica
1,536.0,elevacion_sin_musica
2,545.0,elevacion_sin_musica
3,518.0,elevacion_sin_musica
4,489.0,elevacion_sin_musica
5,483.0,elevacion_sin_musica
6,480.0,elevacion_sin_musica
7,459.0,elevacion_sin_musica
8,473.0,elevacion_sin_musica
9,485.0,elevacion_sin_musica
10,500.0,elevacion_sin_musica
11,512.0,elevacion_sin_musica
12,540.0,elevacion_sin_musica
13,567.0,elevacion_sin_musica
14,558.0,elevacion_sin_musica
15,546.0,elevacion_sin_musica
0,501.0,elevacion_sin_musica
1,454.0,elevacion_sin_musica
2,446.0,elevacion_sin_musica
3,489.0,elevacion_sin_musica
4,530.0,elevacion_sin_musica
5,510.0,elevacion_sin_musica
6,491.0,elevacion_sin_musica
7,518.0,elevacion_sin_musica
8,548.0,elevacion_sin_musica
9,552.0,elevacion_sin_musica
10,531.0,elevacion_sin_musica
11,521.0,elevacion_sin_musica
12,516.0,elevacion_sin_musica
13,510.0,elevacion_sin_musica
14,498.0,elevacion_sin_musica
15,503.0,elevacion_sin_musica
0,503.0,elevacion_sin_musica
1,490.0,elevacion_sin_musica
2,481.0,elevacion_sin_musica
3,493.0,elevacion_sin_musica
4,499.0,elevacion_sin_musica
5,513.0,elevacion_sin_musica
6,513.0,elevacion_sin_musica
7,503.0,elevacion_sin_musica
8,497.0,elevacion_sin_musica
9,487.0,elevacion_sin_musica
10,519.0,elevacion_sin_musica
11,525.0,elevacion_sin_musica
12,542.0,elevacion_sin_musica
13,546.0,elevacion_sin_musica
14,547.0,elevacion_sin_musica
15,531.0,elevacion_sin_musica
0,527.0,elevacion_sin_musica
1,545.0,elevacion_sin_musica
2,545.0,elevacion_sin_musica
3,538.0,elevacion_sin_musica
4,520.0,elevacion_sin_musica
5,497.0,elevacion_sin_musica
6,506.0,elevacion_sin_musica
7,513.0,elevacion_sin_musica
8,525.0,elevacion_sin_musica
9,527.0,elevacion_sin_musica
10,496.0,elevacion_sin_musica
11,479.0,elevacion_sin_musica
12,484.0,elevacion_sin_musica
13,482.0,elevacion_sin_musica
14,494.0,elevacion_sin_musica
15,486.0,elevacion_sin_musica
0,492.0,elevacion_sin_musica
1,504.0,elevacion_sin_musica
2,509.0,elevacion_sin_musica
3,508.0,elevacion_sin_musica
4,524.0,elevacion_sin_musica
5,549.0,elevacion_sin_musica
6,547.0,elevacion_sin_musica
7,538.0,elevacion_sin_musica
8,532.0,elevacion_sin_musica
9,532.0,elevacion_sin_musica
10,551.0,elevacion_sin_musica
11,560.0,elevacion_sin_musica
12,545.0,elevacion_sin_musica
13,525.0,elevacion_sin_musica
14,517.0,elevacion_sin_musica
15,509.0,elevacion_sin_musica
0,511.0,elevacion_sin_musica
1,536.0,elevacion_sin_musica
2,501.0,elevacion_sin_musica
3,498.0,elevacion_sin_musica
4,497.0,elevacion_sin_musica
5,506.0,elevacion_sin_musica
6,539.0,elevacion_sin_musica
7,510.0,elevacion_sin_musica
8,496.0,elevacion_sin_musica
9,505.0,elevacion_sin_musica
10,509.0,elevacion_sin_musica
11,513.0,elevacion_sin_musica
12,494.0,elevacion_sin_musica
13,475.0,elevacion_sin_musica
14,470.0,elevacion_sin_musica
15,488.0,elevacion_sin_musica
0,483.0,elevacion_sin_musica
1,501.0,elevacion_sin_musica
2,531.0,elevacion_sin_musica
3,545.0,elevacion_sin_musica
4,532.0,elevacion_sin_musica
5,543.0,elevacion_sin_musica
6,560.0,elevacion_sin_musica
7,551.0,elevacion_sin_musica
8,536.0,elevacion_sin_musica
9,505.0,elevacion_sin_musica
10,491.0,elevacion_sin_musica
11,487.0,elevacion_sin_musica
12,499.0,elevacion_sin_musica
13,510.0,elevacion_sin_musica
14,489.0,elevacion_sin_musica
15,486.0,elevacion_sin_musica
0,520.0,elevacion_sin_musica
1,542.0,elevacion_sin_musica
2,516.0,elevacion_sin_musica
3,481.0,elevacion_sin_musica
4,466.0,elevacion_sin_musica
5,461.0,elevacion_sin_musica
6,480.0,elevacion_sin_musica
7,488.0,elevacion_sin_musica
8,492.0,elevacion_sin_musica
9,483.0,elevacion_sin_musica
10,492.0,elevacion_sin_musica
11,536.0,elevacion_sin_musica
12,566.0,elevacion_sin_musica
13,579.0,elevacion_sin_musica
14,579.0,elevacion_sin_musica
15,572.0,elevacion_sin_musica
0,566.0,elevacion_sin_musica
1,522.0,elevacion_sin_musica
2,508.0,elevacion_sin_musica
3,523.0,elevacion_sin_musica
4,532.0,elevacion_sin_musica
5,537.0,elevacion_sin_musica
6,521.0,elevacion_sin_musica
7,495.0,elevacion_sin_musica
8,459.0,elevacion_sin_musica
9,454.0,elevacion_sin_musica
10,476.0,elevacion_sin_musica
11,500.0,elevacion_sin_musica
12,489.0,elevacion_sin_musica
13,514.0,elevacion_sin_musica
